struct_id	relationship_name	orphanet_id	dise_name	dise_type	drug_name
1482	off-label use	251623	Pituicytoma	not_genetic	irinotecan
1482	off-label use	251880	Ependymoblastoma	not_genetic	irinotecan
1482	off-label use	360	Glioblastoma	not_genetic	irinotecan
1482	off-label use	2677	Neuroepithelioma	not_genetic	irinotecan
1482	off-label use	370348	Peripheral primitive neuroectodermal tumor	not_genetic	irinotecan
1482	off-label use	48736	Embryonal carcinoma of the central nervous system	not_genetic	irinotecan
3103	off-label use	22	Succinic semialdehyde dehydrogenase deficiency	rare_genetic	citrulline
3103	off-label use	137754	Neurological conditions associated with aminoacylase 1 deficiency	rare_genetic	citrulline
3103	off-label use	382	Guanidinoacetate methyltransferase deficiency	rare_genetic	citrulline
3103	off-label use	742	Prolidase deficiency	rare_genetic	citrulline
3103	off-label use	2837	Pellagra-like skin rash-neurological manifestations syndrome	rare_genetic	citrulline
3103	off-label use	943	Malonic aciduria	rare_genetic	citrulline
3103	off-label use	25	Glutaryl-CoA dehydrogenase deficiency	rare_genetic	citrulline
3103	off-label use	2066	Gamma-aminobutyric acid transaminase deficiency	rare_genetic	citrulline
3103	off-label use	3124	Saccharopinuria	rare_genetic	citrulline
3103	off-label use	2203	Hyperlysinemia	rare_genetic	citrulline
3103	off-label use	2168	Homocarnosinosis	rare_genetic	citrulline
3103	off-label use	19	2-hydroxyglutaric aciduria	rare_genetic	citrulline
3103	off-label use	356978	D,L-2-hydroxyglutaric aciduria	rare_genetic	citrulline
3103	off-label use	289866	Disorder of proline metabolism	rare_genetic	citrulline
3103	off-label use	289832	Disorder of lysine and hydroxylysine metabolism	rare_genetic	citrulline
3103	off-label use	289841	Disorder of glutamine metabolism	rare_genetic	citrulline
3103	off-label use	284417	Phosphoserine aminotransferase deficiency	rare_genetic	citrulline
3103	off-label use	391376	Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome	rare_genetic	citrulline
3103	off-label use	391417	HSD10 disease	rare_genetic	citrulline
3103	off-label use	391428	HSD10 disease, infantile type	rare_genetic	citrulline
3103	off-label use	391457	HSD10 disease, neonatal type	rare_genetic	citrulline
3103	off-label use	71278	Congenital brain dysgenesis due to glutamine synthetase deficiency	rare_genetic	citrulline
3103	off-label use	79175	Disorder of gamma-aminobutyric acid metabolism	rare_genetic	citrulline
3103	off-label use	79196	Disorder of the gamma-glutamyl cycle	rare_genetic	citrulline
3103	off-label use	79156	Seizures-intellectual disability due to hydroxylysinuria syndrome	rare_genetic	citrulline
3103	off-label use	79154	2-aminoadipic 2-oxoadipic aciduria	rare_genetic	citrulline
3103	off-label use	79172	Creatine deficiency syndrome	rare_genetic	citrulline
3103	off-label use	35705	Neurometabolic disorder due to serine deficiency	rare_genetic	citrulline
3103	off-label use	35706	Glutaric acidemia type 3	rare_genetic	citrulline
3103	off-label use	35704	L-Arginine:glycine amidinotransferase deficiency	rare_genetic	citrulline
3103	off-label use	35878	Hyperinsulinism-hyperammonemia syndrome	rare_genetic	citrulline
3103	off-label use	33572	5-oxoprolinase deficiency	rare_genetic	citrulline
3103	off-label use	33573	Gamma-glutamyl transpeptidase deficiency	rare_genetic	citrulline
3103	off-label use	52503	X-linked creatine transporter deficiency	rare_genetic	citrulline
3103	off-label use	79314	L-2-hydroxyglutaric aciduria	rare_genetic	citrulline
3103	off-label use	79315	D-2-hydroxyglutaric aciduria	rare_genetic	citrulline
3103	off-label use	79351	3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form	rare_genetic	citrulline
3103	off-label use	79350	3-phosphoserine phosphatase deficiency	rare_genetic	citrulline
4519	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	potassium citrate
4519	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	potassium citrate
2712	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	trandolapril
2712	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	trandolapril
4296	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	potassium iodide
4296	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	potassium iodide
1336	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	guaifenesin
1336	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	guaifenesin
2815	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	verapamil
2815	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	verapamil
962	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	doxylamine
962	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	doxylamine
2148	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	phenylpropanol
2148	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	phenylpropanol
2424	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	scopolamine
2424	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	scopolamine
1386	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	hydrocodone
1386	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	hydrocodone
2146	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	phenylephrine
2146	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	phenylephrine
1757	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	methscopolamine
1757	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	methscopolamine
830	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	dexbrompheniramine
830	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	dexbrompheniramine
4202	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	sodium lactate
4202	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	sodium lactate
2132	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	pheniramine
2132	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	pheniramine
408	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	brompheniramine
408	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	brompheniramine
585	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	clofedanol
585	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	clofedanol
4411	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	dexchlorpheniramine
4411	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	dexchlorpheniramine
3577	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	oxedrine
3577	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	oxedrine
2331	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	mepyramine
2331	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	mepyramine
886	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	dihydrocodeine
886	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	dihydrocodeine
2770	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	trolnitrate
2770	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	trolnitrate
786	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	daunorubicin
786	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	daunorubicin
4477	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	sodium citrate
4477	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	sodium citrate
593	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	chlorcyclizine
593	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	chlorcyclizine
2763	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	triprolidine
2763	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	triprolidine
1786	off-label use	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	metoprolol
1786	off-label use	45453	Incessant infant ventricular tachycardia	not_genetic	metoprolol
2149	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	phenylpropanolamine
2149	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	phenylpropanolamine
4201	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	calcium chloride
4201	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	calcium chloride
2150	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	phenyltoloxamine
2150	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	phenyltoloxamine
494	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	pentoxyverine
494	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	pentoxyverine
897	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	diltiazem
897	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	diltiazem
1334	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	guaiacol
1334	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	guaiacol
1024	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	ephedrine
1024	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	ephedrine
616	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	chlorphenamine
616	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	chlorphenamine
463	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	caffeine
463	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	caffeine
499	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	carbinoxamine
499	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	carbinoxamine
4199	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	potassium chloride
4199	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	potassium chloride
2326	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	pseudoephedrine
2326	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	pseudoephedrine
749	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	cyclizine
749	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	cyclizine
725	contraindication	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	codeine
725	contraindication	45453	Incessant infant ventricular tachycardia	not_genetic	codeine
2082	indication	178478	Infant botulism	not_genetic	benzylpenicillin
2082	indication	178481	Intestinal botulism	not_genetic	benzylpenicillin
2082	indication	178475	Wound botulism	not_genetic	benzylpenicillin
2082	indication	178487	Adult intestinal botulism	not_genetic	benzylpenicillin
2082	indication	1267	Botulism	not_genetic	benzylpenicillin
2082	indication	254504	Inhalational botulism	not_genetic	benzylpenicillin
2082	indication	254509	Iatrogenic botulism	not_genetic	benzylpenicillin
2082	indication	228371	Foodborne botulism	not_genetic	benzylpenicillin
2082	indication	230800	Toxin-mediated infectious botulism	not_genetic	benzylpenicillin
1551	contraindication	83461	Congenital primary aphakia	rare_genetic	latanoprost
30	contraindication	83461	Congenital primary aphakia	rare_genetic	methoxsalen
922	contraindication	83461	Congenital primary aphakia	rare_genetic	dipivefrine
371	contraindication	83461	Congenital primary aphakia	rare_genetic	bimatoprost
1028	contraindication	83461	Congenital primary aphakia	rare_genetic	epinephrine
2253	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	prednisone
2253	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	prednisone
2253	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	prednisone
349	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	betamethasone acetate
349	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	betamethasone acetate
349	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	betamethasone acetate
2727	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	triamcinolone diacetate
2727	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	triamcinolone diacetate
2727	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	triamcinolone diacetate
2725	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	triamcinolone
2725	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	triamcinolone
2725	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	triamcinolone
2726	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	triamcinolone acetonide
2726	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	triamcinolone acetonide
2726	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	triamcinolone acetonide
1388	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	hydrocortisone
1388	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	hydrocortisone
1388	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	hydrocortisone
348	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	betamethasone
348	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	betamethasone
348	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	betamethasone
734	indication	182101	Idiopathic eosinophilic pneumonia	not_genetic	cortisone acetate
734	indication	2902	Idiopathic chronic eosinophilic pneumonia	not_genetic	cortisone acetate
734	indication	724	Idiopathic acute eosinophilic pneumonia	not_genetic	cortisone acetate
