:ID,identifier:string,name:string,:LABEL
C0022575,C0022575,"Keratoconjunctivitis sicca",Side Effect
85236,85236,"HIST1H2BK",Gene
390271,390271,"OR8B3",Gene
6834,6834,"SURF1",Gene
57456,57456,"KIAA1143",Gene
GO:0060736,GO:0060736,"prostate gland growth",Biological Process
PC7_8233,PC7_8233,"The retinoid cycle in cones (daylight vision)",Pathway
205860,205860,"TRIML2",Gene
C0234987,C0234987,"Dizziness postural",Side Effect
140738,140738,"TMEM37",Gene
387893,387893,"SETD8",Gene
440051,440051,"KRTAP5-11",Gene
GO:0035282,GO:0035282,"segmentation",Biological Process
PC7_1670,PC7_1670,"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers",Pathway
2021,2021,"ENDOG",Gene
341568,341568,"OR8S1",Gene
DB06782,DB06782,"Dimercaprol",Compound
GO:0072141,GO:0072141,"renal interstitial fibroblast development",Biological Process
GO:0032964,GO:0032964,"collagen biosynthetic process",Biological Process
GO:0040007,GO:0040007,"growth",Biological Process
GO:0030538,GO:0030538,"embryonic genitalia morphogenesis",Biological Process
GO:0070988,GO:0070988,"demethylation",Biological Process
GO:0005088,GO:0005088,"Ras guanyl-nucleotide exchange factor activity",Molecular Function
84909,84909,"C9orf3",Gene
UBERON:0002113,UBERON:0002113,"kidney",Anatomy
GO:0033093,GO:0033093,"Weibel-Palade body",Cellular Component
GO:0071725,GO:0071725,"response to triacyl bacterial lipopeptide",Biological Process
GO:0034384,GO:0034384,"high-density lipoprotein particle clearance",Biological Process
64853,64853,"AIDA",Gene
GO:0032311,GO:0032311,"angiogenin-PRI complex",Cellular Component
57129,57129,"MRPL47",Gene
GO:0004376,GO:0004376,"glycolipid mannosyltransferase activity",Molecular Function
3972,3972,"LHB",Gene
414318,414318,"C9orf106",Gene
PC7_6516,PC7_6516,"Platelet sensitization by LDL",Pathway
GO:0048408,GO:0048408,"epidermal growth factor binding",Molecular Function
64409,64409,"WBSCR17",Gene
GO:0031456,GO:0031456,"glycine betaine biosynthetic process",Biological Process
WP186_r68935,WP186_r68935,"Homologous recombination",Pathway
10868,10868,"USP20",Gene
149643,149643,"SPATA45",Gene
C3267047,C3267047,"Immune-mediated necrotising myopathy",Side Effect
C1096225,C1096225,"Vessel puncture site haemorrhage",Side Effect
79004,79004,"CUEDC2",Gene
C0151601,C0151601,"Conjunctival oedema",Side Effect
GO:0008105,GO:0008105,"asymmetric protein localization",Biological Process
602,602,"BCL3",Gene
C0029132,C0029132,"Optic nerve disorder",Side Effect
PC7_11384,PC7_11384,"degradation of AXIN",Pathway
GO:0005251,GO:0005251,"delayed rectifier potassium channel activity",Molecular Function
51224,51224,"TCEB3B",Gene
C0302870,C0302870,"Microcytic",Side Effect
102723971,102723971,"LOC102723971",Gene
121504,121504,"HIST4H4",Gene
124989,124989,"EFCAB13",Gene
164395,164395,"TTLL9",Gene
GO:0048662,GO:0048662,"negative regulation of smooth muscle cell proliferation",Biological Process
UBERON:0002185,UBERON:0002185,"bronchus",Anatomy
101927401,101927401,"LOC101927401",Gene
162494,162494,"RHBDL3",Gene
23089,23089,"PEG10",Gene
GO:0010710,GO:0010710,"regulation of collagen catabolic process",Biological Process
GO:0034617,GO:0034617,"tetrahydrobiopterin binding",Molecular Function
UBERON:0002387,UBERON:0002387,"pes",Anatomy
GO:0051458,GO:0051458,"corticotropin secretion",Biological Process
GO:0031498,GO:0031498,"chromatin disassembly",Biological Process
DB01365,DB01365,"Mephentermine",Compound
GO:0009167,GO:0009167,"purine ribonucleoside monophosphate metabolic process",Biological Process
100131878,100131878,"LOC100131878",Gene
DB00906,DB00906,"Tiagabine",Compound
399512,399512,"SLC25A35",Gene
GO:0019363,GO:0019363,"pyridine nucleotide biosynthetic process",Biological Process
C0497156,C0497156,"Lymphadenopathy",Side Effect
254531,254531,"LPCAT4",Gene
150,150,"ADRA2A",Gene
8493,8493,"PPM1D",Gene
26039,26039,"SS18L1",Gene
GO:0045309,GO:0045309,"protein phosphorylated amino acid binding",Molecular Function
653619,653619,"PRAMEF15",Gene
C0687133,C0687133,"Drug interaction",Side Effect
146845,146845,"CFAP52",Gene
PC7_7290,PC7_7290,"SLC-mediated transmembrane transport",Pathway
WP268_r70096,WP268_r70096,"Notch Signaling Pathway",Pathway
5603,5603,"MAPK13",Gene
GO:0033088,GO:0033088,"negative regulation of immature T cell proliferation in thymus",Biological Process
66036,66036,"MTMR9",Gene
GO:0033567,GO:0033567,"DNA replication, Okazaki fragment processing",Biological Process
388553,388553,"BHMG1",Gene
4636,4636,"MYL5",Gene
GO:0032998,GO:0032998,"Fc-epsilon receptor I complex",Cellular Component
284390,284390,"ZNF763",Gene
N0000000146,N0000000146,"Androgen Receptor Agonists",Pharmacologic Class
C0008370,C0008370,"Cholestasis",Side Effect
55770,55770,"EXOC2",Gene
C1096670,C1096670,"Antitussive therapy",Side Effect
54903,54903,"MKS1",Gene
D053609,D053609,"Lethargy",Symptom
1746,1746,"DLX2",Gene
10089,10089,"KCNK7",Gene
100287932,100287932,"TIMM23",Gene
GO:0071316,GO:0071316,"cellular response to nicotine",Biological Process
D011141,D011141,"Polyuria",Symptom
GO:0043697,GO:0043697,"cell dedifferentiation",Biological Process
112869,112869,"CCDC101",Gene
645432,645432,"ARRDC5",Gene
PC7_7756,PC7_7756,"Synthesis of bile acids and bile salts via 24-hydroxycholesterol",Pathway
GO:0072600,GO:0072600,"establishment of protein localization to Golgi",Biological Process
GO:0030307,GO:0030307,"positive regulation of cell growth",Biological Process
GO:0009411,GO:0009411,"response to UV",Biological Process
101060580,101060580,"LOC101060580",Gene
PC7_4306,PC7_4306,"Growth hormone receptor signaling",Pathway
GO:0034146,GO:0034146,"toll-like receptor 5 signaling pathway",Biological Process
128488,128488,"WFDC12",Gene
PC7_6053,PC7_6053,"Opsins",Pathway
C1868730,C1868730,"Genital discomfort",Side Effect
730183,730183,"LOC730183",Gene
84634,84634,"KISS1R",Gene
92369,92369,"SPSB4",Gene
GO:0051306,GO:0051306,"mitotic sister chromatid separation",Biological Process
4184,4184,"SMCP",Gene
161145,161145,"TMEM229B",Gene
GO:0032930,GO:0032930,"positive regulation of superoxide anion generation",Biological Process
GO:1903509,GO:1903509,"liposaccharide metabolic process",Biological Process
402269,402269,"LOC402269",Gene
GO:0043174,GO:0043174,"nucleoside salvage",Biological Process
101060341,101060341,"LOC101060341",Gene
GO:0097232,GO:0097232,"lamellar body membrane",Cellular Component
727837,727837,"SSX2B",Gene
80208,80208,"SPG11",Gene
GO:0060300,GO:0060300,"regulation of cytokine activity",Biological Process
1902,1902,"LPAR1",Gene
9637,9637,"FEZ2",Gene
PC7_1544,PC7_1544,"Activation of PPARGC1A (PGC-1alpha) by phosphorylation",Pathway
C1610056,C1610056,"Antinuclear antibody increased",Side Effect
GO:0034311,GO:0034311,"diol metabolic process",Biological Process
GO:0019585,GO:0019585,"glucuronate metabolic process",Biological Process
C0556385,C0556385,"Alcohol craving",Side Effect
122740,122740,"OR4K14",Gene
9182,9182,"RASSF9",Gene
C2609073,C2609073,"Splenic peliosis",Side Effect
GO:0044415,GO:0044415,"evasion or tolerance of host defenses",Biological Process
PC7_4819,PC7_4819,"JNK (c-Jun kinases) phosphorylation and activation mediated by activated human TAK1",Pathway
GO:0016074,GO:0016074,"snoRNA metabolic process",Biological Process
374618,374618,"TEX9",Gene
59338,59338,"PLEKHA1",Gene
C0241157,C0241157,"Pustule",Side Effect
84182,84182,"FAM188B",Gene
5780,5780,"PTPN9",Gene
101927147,101927147,"LOC101927147",Gene
DB00994,DB00994,"Neomycin",Compound
GO:0021761,GO:0021761,"limbic system development",Biological Process
GO:0052847,GO:0052847,"inositol-1,5-bisdiphosphate-2,3,4,6-tetrakisphosphate 5-diphosphatase activity",Molecular Function
3889,3889,"KRT83",Gene
GO:0007056,GO:0007056,"spindle assembly involved in female meiosis",Biological Process
DB00643,DB00643,"Mebendazole",Compound
WP2533_r84117,WP2533_r84117,"Glycerophospholipid Biosynthetic Pathway",Pathway
C0086769,C0086769,"Panic attack",Side Effect
967,967,"CD63",Gene
8218,8218,"CLTCL1",Gene
C0264909,C0264909,"Defect conduction intraventricular",Side Effect
25828,25828,"TXN2",Gene
C0151281,C0151281,"Genital ulceration",Side Effect
C0235511,C0235511,"Superficial phlebothrombosis",Side Effect
154881,154881,"KCTD7",Gene
GO:0072534,GO:0072534,"perineuronal net",Cellular Component
58485,58485,"TRAPPC1",Gene
94121,94121,"SYTL4",Gene
10782,10782,"ZNF274",Gene
GO:2000406,GO:2000406,"positive regulation of T cell migration",Biological Process
5328,5328,"PLAU",Gene
GO:0002029,GO:0002029,"desensitization of G-protein coupled receptor protein signaling pathway",Biological Process
C0151611,C0151611,"Electroencephalogram abnormal",Side Effect
83855,83855,"KLF16",Gene
222658,222658,"KCTD20",Gene
C0877401,C0877401,"Sensorimotor disorder",Side Effect
GO:0043141,GO:0043141,"ATP-dependent 5'-3' DNA helicase activity",Molecular Function
GO:1903659,GO:1903659,"regulation of complement-dependent cytotoxicity",Biological Process
221823,221823,"PRPS1L1",Gene
GO:0002506,GO:0002506,"polysaccharide assembly with MHC class II protein complex",Biological Process
3046,3046,"HBE1",Gene
GO:0019405,GO:0019405,"alditol catabolic process",Biological Process
C1253936,C1253936,"Joint effusion",Side Effect
GO:0050000,GO:0050000,"chromosome localization",Biological Process
9814,9814,"SFI1",Gene
25888,25888,"ZNF473",Gene
C0205707,C0205707,"Sprue",Side Effect
GO:0002285,GO:0002285,"lymphocyte activation involved in immune response",Biological Process
C0037293,C0037293,"Acrochordon",Side Effect
GO:1900005,GO:1900005,"positive regulation of serine-type endopeptidase activity",Biological Process
7411,7411,"VBP1",Gene
259289,259289,"TAS2R43",Gene
23030,23030,"KDM4B",Gene
C1142166,C1142166,"Brugada syndrome",Side Effect
C1963747,C1963747,"Herpes simplex hepatitis",Side Effect
D006941,D006941,"Hyperesthesia",Symptom
5001,5001,"ORC5",Gene
GO:0001820,GO:0001820,"serotonin secretion",Biological Process
GO:0005788,GO:0005788,"endoplasmic reticulum lumen",Cellular Component
55623,55623,"THUMPD1",Gene
GO:0034515,GO:0034515,"proteasome storage granule",Cellular Component
GO:0007161,GO:0007161,"calcium-independent cell-matrix adhesion",Biological Process
PC7_6512,PC7_6512,"Platelet activation, signaling and aggregation",Pathway
GO:0008610,GO:0008610,"lipid biosynthetic process",Biological Process
DB00851,DB00851,"Dacarbazine",Compound
GO:0045602,GO:0045602,"negative regulation of endothelial cell differentiation",Biological Process
115701,115701,"ALPK2",Gene
9362,9362,"CPNE6",Gene
GO:0003954,GO:0003954,"NADH dehydrogenase activity",Molecular Function
7439,7439,"BEST1",Gene
GO:0043486,GO:0043486,"histone exchange",Biological Process
GO:0070410,GO:0070410,"co-SMAD binding",Molecular Function
7080,7080,"NKX2-1",Gene
GO:0035544,GO:0035544,"negative regulation of SNARE complex assembly",Biological Process
D015160,D015160,"Hydrops Fetalis",Symptom
4009,4009,"LMX1A",Gene
GO:0042726,GO:0042726,"flavin-containing compound metabolic process",Biological Process
GO:0034968,GO:0034968,"histone lysine methylation",Biological Process
GO:0017085,GO:0017085,"response to insecticide",Biological Process
222967,222967,"RSPH10B",Gene
PC7_2460,PC7_2460,"Calnexin/calreticulin cycle",Pathway
C0740425,C0740425,"Taste altered",Side Effect
D018614,D018614,"Sweating Sickness",Symptom
GO:0019827,GO:0019827,"stem cell population maintenance",Biological Process
54332,54332,"GDAP1",Gene
64115,64115,"C10orf54",Gene
81629,81629,"TSSK3",Gene
89872,89872,"AQP10",Gene
GO:0042126,GO:0042126,"nitrate metabolic process",Biological Process
GO:0031782,GO:0031782,"type 4 melanocortin receptor binding",Molecular Function
1179,1179,"CLCA1",Gene
9518,9518,"GDF15",Gene
PC7_6792,PC7_6792,"RNA Polymerase I Promoter Escape",Pathway
C0030794,C0030794,"Pelvic pain",Side Effect
26581,26581,"DUX5",Gene
51442,51442,"VGLL1",Gene
C0438254,C0438254,"Urine electrolytes abnormal",Side Effect
GO:0034204,GO:0034204,"lipid translocation",Biological Process
28951,28951,"TRIB2",Gene
GO:0080019,GO:0080019,"fatty-acyl-CoA reductase (alcohol-forming) activity",Molecular Function
644378,644378,"GCNT6",Gene
6628,6628,"SNRPB",Gene
23630,23630,"KCNE5",Gene
C0008313,C0008313,"Cholangitis sclerosing",Side Effect
GO:0015643,GO:0015643,"toxic substance binding",Molecular Function
105370551,105370551,"LOC105370551",Gene
23275,23275,"POFUT2",Gene
126567,126567,"C2CD4C",Gene
GO:0097191,GO:0097191,"extrinsic apoptotic signaling pathway",Biological Process
169966,169966,"FAM46D",Gene
GO:0012502,GO:0012502,"induction of programmed cell death",Biological Process
GO:0070213,GO:0070213,"protein auto-ADP-ribosylation",Biological Process
GO:0032405,GO:0032405,"MutLalpha complex binding",Molecular Function
255104,255104,"TMCO4",Gene
2775,2775,"GNAO1",Gene
C0031256,C0031256,"Petechiae",Side Effect
23515,23515,"MORC3",Gene
GO:0002134,GO:0002134,"UTP binding",Molecular Function
DB00264,DB00264,"Metoprolol",Compound
149466,149466,"C1orf210",Gene
C1279247,C1279247,"Genitourinary tract infection",Side Effect
PC7_6203,PC7_6203,"PPARA activates gene expression",Pathway
GO:0033209,GO:0033209,"tumor necrosis factor-mediated signaling pathway",Biological Process
340527,340527,"NHSL2",Gene
645974,645974,"PABPC1L2B",Gene
7712,7712,"ZNF157",Gene
51115,51115,"RMDN1",Gene
199221,199221,"DZIP1L",Gene
C0549444,C0549444,"Vein discolouration",Side Effect
105370099,105370099,"LOC105370099",Gene
5213,5213,"PFKM",Gene
23335,23335,"WDR7",Gene
GO:0007588,GO:0007588,"excretion",Biological Process
C0011649,C0011649,"Dermoid cyst",Side Effect
C1096506,C1096506,"Free prostate-specific antigen increased",Side Effect
4854,4854,"NOTCH3",Gene
C0599918,C0599918,"Nephrotoxicity",Side Effect
387804,387804,"VSTM5",Gene
GO:1903031,GO:1903031,"regulation of microtubule plus-end binding",Biological Process
105377623,105377623,"LOC105377623",Gene
54993,54993,"ZSCAN2",Gene
GO:1900047,GO:1900047,"negative regulation of hemostasis",Biological Process
GO:0045835,GO:0045835,"negative regulation of meiotic nuclear division",Biological Process
396,396,"ARHGDIA",Gene
10179,10179,"RBM7",Gene
GO:0002223,GO:0002223,"stimulatory C-type lectin receptor signaling pathway",Biological Process
GO:1902822,GO:1902822,"regulation of late endosome to lysosome transport",Biological Process
GO:0004308,GO:0004308,"exo-alpha-sialidase activity",Molecular Function
340075,340075,"ARSI",Gene
GO:0038027,GO:0038027,"apolipoprotein A-I-mediated signaling pathway",Biological Process
7292,7292,"TNFSF4",Gene
GO:0015919,GO:0015919,"peroxisomal membrane transport",Biological Process
93550,93550,"ZFAND4",Gene
PC7_7723,PC7_7723,"Synthesis and interconversion of nucleotide di- and triphosphates",Pathway
PC7_4772,PC7_4772,"Interferon alpha/beta signaling",Pathway
GO:0035068,GO:0035068,"micro-ribonucleoprotein complex",Cellular Component
6809,6809,"STX3",Gene
DB06702,DB06702,"Fesoterodine",Compound
22883,22883,"CLSTN1",Gene
GO:0097094,GO:0097094,"craniofacial suture morphogenesis",Biological Process
138802,138802,"OR13C8",Gene
GO:0032606,GO:0032606,"type I interferon production",Biological Process
105378559,105378559,"LOC105378559",Gene
4914,4914,"NTRK1",Gene
143689,143689,"PIWIL4",Gene
GO:0010872,GO:0010872,"regulation of cholesterol esterification",Biological Process
GO:0004385,GO:0004385,"guanylate kinase activity",Molecular Function
DB00682,DB00682,"Warfarin",Compound
GO:0051592,GO:0051592,"response to calcium ion",Biological Process
GO:0017144,GO:0017144,"drug metabolic process",Biological Process
55149,55149,"MTPAP",Gene
79882,79882,"ZC3H14",Gene
GO:0015925,GO:0015925,"galactosidase activity",Molecular Function
1992,1992,"SERPINB1",Gene
GO:0090245,GO:0090245,"axis elongation involved in somitogenesis",Biological Process
GO:0009744,GO:0009744,"response to sucrose",Biological Process
GO:0044268,GO:0044268,"multicellular organismal protein metabolic process",Biological Process
C0152096,C0152096,"Trisomy 18",Side Effect
GO:0036017,GO:0036017,"response to erythropoietin",Biological Process
8888,8888,"MCM3AP",Gene
GO:0020016,GO:0020016,"ciliary pocket",Cellular Component
165721,165721,"DNAJB8",Gene
51747,51747,"LUC7L3",Gene
GO:0035711,GO:0035711,"T-helper 1 cell activation",Biological Process
PC7_5883,PC7_5883,"Netrin mediated repulsion signals",Pathway
6357,6357,"CCL13",Gene
GO:0000042,GO:0000042,"protein targeting to Golgi",Biological Process
91543,91543,"RSAD2",Gene
84912,84912,"SLC35B4",Gene
643812,643812,"KRTAP27-1",Gene
4430,4430,"MYO1B",Gene
GO:0003416,GO:0003416,"endochondral bone growth",Biological Process
GO:2000467,GO:2000467,"positive regulation of glycogen (starch) synthase activity",Biological Process
GO:0090298,GO:0090298,"negative regulation of mitochondrial DNA replication",Biological Process
GO:0060685,GO:0060685,"regulation of prostatic bud formation",Biological Process
GO:0045075,GO:0045075,"regulation of interleukin-12 biosynthetic process",Biological Process
414325,414325,"DEFB103A",Gene
PC7_7436,PC7_7436,"Signal attenuation",Pathway
GO:0016239,GO:0016239,"positive regulation of macroautophagy",Biological Process
GO:0071986,GO:0071986,"Ragulator complex",Cellular Component
C0235889,C0235889,"Arthritis aggravated",Side Effect
649201,649201,"LOC649201",Gene
1028,1028,"CDKN1C",Gene
283112,283112,"LOC283112",Gene
54210,54210,"TREM1",Gene
79075,79075,"DSCC1",Gene
UBERON:0000026,UBERON:0000026,"appendage",Anatomy
GO:0035914,GO:0035914,"skeletal muscle cell differentiation",Biological Process
GO:0044331,GO:0044331,"cell-cell adhesion mediated by cadherin",Biological Process
10244,10244,"RABEPK",Gene
