struct_id	relationship_name	disease_name	umls_cui	snomed_conceptid
1601	contraindication	Torsades de pointes	C0040479	31722008
1765	indication	Alcoholism	C0001973	7200002
1765	indication	Severe pain	C0278140	76948002
1767	contraindication	Psychotic disorder	C0033975	69322001
1759	contraindication	Hyperuricemia	C0740394	35885006
1725	contraindication	Myocardial infarction	C0027051	22298006
1728	contraindication	Bradycardia	C0428977	48867003
1744	off-label use	Bacterial endocarditis	C0014121	301183007
1726	contraindication	Peptic ulcer	C0030920	13200003
1747	contraindication	Thrombocytopenic disorder	C0040034	302215000
1747	contraindication	Factor II deficiency	C3203356	73975000
1813	indication	Bartonellosis	C0004771	266123003
1817	contraindication	Disorder of cardiovascular system	C0007222	49601007
1817	contraindication	Alcoholism	C0001973	7200002
1817	contraindication	Gastrointestinal ulcer	C0237938	40845000
466	off-label use	Neonatal hypocalcemic tetany	C0869150	18442000
484	contraindication	Transplantation	C0040732	77465005
484	contraindication	Acute pancreatitis	C0001339	197456007
470	contraindication	Peripheral vascular disease	C0085096	400047006
464	contraindication	Sarcoidosis	C0036202	31541009
496	contraindication	Depressive disorder	C0011581	35489007
494	contraindication	Ocular hypertension	C0028840	4210003
494	contraindication	Diabetes mellitus	C0011849	73211009
494	contraindication	Gastrointestinal obstruction	C0236124	126765001
494	contraindication	Traumatic injury	C3263723	417746004
522	off-label use	Atrial fibrillation	C0004238	49436004
530	indication	Bacterial septicemia	C0684256	10001005
530	indication	Bacterial pneumonia	C0004626	53084003
530	contraindication	Blood coagulation disorder	C0005779	64779008
555	indication	Acute gonococcal urethritis	C0275652	29864006
555	contraindication	Disease of liver	C0023895	235856003
555	contraindication	Pseudomembranous enterocolitis	C0014358	397683000
547	indication	Osteomyelitis due to Staphylococcus aureus	C1997728	428783003
563	off-label use	Pyrexia of unknown origin	C0015970	7520000
2551	contraindication	Hyperbilirubinemia	C0020433	14783006
2534	contraindication	Myocardial infarction	C0027051	22298006
2544	contraindication	Prolonged QT interval	C0151878	111975006
2492	indication	Infection due to Enterobacteriaceae	C0014347	128945009
2487	contraindication	Ulcerative colitis	C0009324	64766004
2581	contraindication	Hypokalemia	C0020621	43339004
2581	contraindication	Drug-induced hepatitis	C1262760	235876009
2597	indication	Tinea cruris	C1384589	399029005
2610	contraindication	Conduction disorder of the heart	C0264886	44808001
2600	indication	Allergic rhinitis	C2607914	61582004
2600	indication	Vasomotor rhinitis	C0035460	8229003
2725	contraindication	Hypothyroidism	C0020676	40930008
2708	contraindication	Hypovolemia	C0546884	28560003
2712	off-label use	Atrial fibrillation	C0004238	49436004
2717	contraindication	Benign prostatic hyperplasia	C1739363	266569009
2717	contraindication	Blood coagulation disorder	C0005779	64779008
2711	indication	Pain	C0030193	22253000
2722	contraindication	Severe diarrhea	C1443924	409587002
4411	contraindication	Diabetes mellitus	C0011849	73211009
4411	contraindication	Drug-induced psychosis	C0033937	191483003
4446	contraindication	Disease of liver	C0023895	235856003
4456	indication	Ankylosing spondylitis	C0038013	9631008
4456	indication	Infection by larvae of Trichinella spiralis	C0040896	88264003
4456	indication	Post traumatic osteoarthritis	C2894027	699262001
4501	contraindication	Hypertensive disorder	C0020538	38341003
4501	contraindication	Suicidal thoughts	C0424000	6471006
4459	indication	Syphilis	C0039128	76272004
4480	off-label use	Calcium renal calculus	C1959799	427649000
4347	contraindication	Infectious mononucleosis	C0021345	271558008
4454	contraindication	Hypocalcemia	C0020598	5291005
4454	contraindication	Malignant tumor of ovary	C1140680	363443007
4496	indication	Chronic schizophrenia	C0221765	83746006
4348	contraindication	Reye's syndrome	C0035400	74351001
4296	contraindication	Acidosis	C0001122	51387008
4296	contraindication	Arterial thrombosis	C0151942	65198009
4296	contraindication	Disorder of cardiovascular system	C0007222	49601007
4288	contraindication	Pregnancy, function	C0032961	289908002
4302	contraindication	Drug AND/OR toxin-induced diarrhea	C0267558	65979008
4302	contraindication	Angle-closure glaucoma	C0017605	392291006
1786	off-label use	Diastolic heart failure	C1135196	418304008
1786	contraindication	Dehydration	C0011175	34095006
1779	contraindication	Hyperthyroidism	C0020550	34486009
1786	off-label use	Paroxysmal supraventricular tachycardia	C0030590	67198005
1920	contraindication	Prinzmetal angina	C0002963	87343002
1879	contraindication	Nephrotic syndrome	C0027726	52254009
1875	contraindication	Peripheral nerve disease	C0031117	302226006
1875	contraindication	Porphyria	C0032708	418470004
1862	contraindication	Chronic heart failure	C0264716	48447003
1863	contraindication	Smokes tobacco daily	C3266136	449868002
1981	indication	Infection of skin AND/OR subcutaneous tissue	C0178299	19824006
1967	indication	Enteric campylobacteriosis	C0275982	18081009
1977	contraindication	Telangiectasia disorder	C0039446	247479008
1968	off-label use	Polycystic ovaries	C0032460	69878008
1968	off-label use	Abnormal uterine bleeding unrelated to menstrual cycle	C0730349	312984006
1980	off-label use	Non-infective diarrhea	C0267436	69980003
1978	contraindication	Peripheral vascular disease	C0085096	400047006
1962	contraindication	Porphyria	C0032708	418470004
1952	contraindication	Low blood pressure	C0020649	45007003
1943	contraindication	Diabetes mellitus	C0011849	73211009
576	indication	Acute otitis media	C0271429	3110003
594	contraindication	Deep venous thrombosis	C0149871	128053003
594	contraindication	Toxic megacolon	C0025162	28536002
593	indication	Vasomotor rhinitis	C0035460	8229003
593	contraindication	Ocular hypertension	C0028840	4210003
589	off-label use	Infective blepharitis	C0729587	312219000
585	indication	Rhinitis	C0035455	70076002
588	contraindication	Radiation oncology AND/OR radiotherapy	C1522449	108290001
609	contraindication	Depressive disorder	C0011581	35489007
609	contraindication	Surgical procedure	C0543467	387713003
607	indication	Ovale malaria	C0152072	19341001
616	contraindication	Acute abdominal pain	C0740577	116290004
616	contraindication	Pyloric obstruction	C1541124	244815007
616	contraindication	Pregnancy, function	C0032961	289908002
621	contraindication	Senile dementia	C0011268	15662003
625	contraindication	Chronic disease of respiratory system	C0264220	17097001
2713	contraindication	Thrombophilia	C0398623	234467004
2713	contraindication	Cholestasis of pregnancy	C0268318	235888006
2656	indication	Aspiration pneumonia	C0032290	422588002
2684	indication	Escherichia coli urinary tract infection	C0577708	301011002
2684	indication	Nosocomial pneumonia	C0949083	425464007
2684	contraindication	Fungal infection of eye	C0015405	31194008
2666	contraindication	Hyperphosphatemia	C0085681	20165001
2632	contraindication	Obstruction of bile duct	C0008370	30144000
2633	contraindication	Anemia	C0002871	271737000
2680	contraindication	Cerebrovascular accident	C0038454	230690007
2695	indication	Disorder of blood vessel	C0042373	27550009
2727	contraindication	Cerebral malaria	C0024534	53622003
2727	off-label use	Respiratory distress syndrome in the newborn	C0035220	46775006
2749	contraindication	Benign prostatic hyperplasia	C1739363	266569009
2727	indication	Mycosis fungoides	C0026948	118618005
2763	contraindication	Arterial thrombosis	C0151942	65198009
2738	contraindication	Acute hemorrhage	C0333276	8573003
2738	contraindication	Iron deficiency anemia	C0162316	87522002
2742	contraindication	Neuroleptic malignant syndrome	C0027849	15244003
2727	off-label use	Bronchitis	C0006277	32398004
2754	contraindication	Disorder of mucous membrane	C0151785	95351003
2726	indication	Psoriasis	C0033860	9014002
2726	contraindication	Psychotic disorder	C0033975	69322001
2726	indication	Angioedema	C0002994	41291007
2770	contraindication	Lowered convulsive threshold	C0234976	19260006
2770	contraindication	Suicidal	C0438696	267073005
2770	contraindication	Drug-induced hepatitis	C1262760	235876009
2770	contraindication	Decompensated cardiac failure	C0581377	195111005
4293	contraindication	Disease of liver	C0023895	235856003
4510	contraindication	Hypermagnesemia	C0151714	66978005
4523	contraindication	Acute nephropathy	C0268734	58574008
4662	contraindication	Pregnancy, function	C0032961	289908002
4662	contraindication	Breastfeeding (mother)	C1623040	413712001
4616	contraindication	Gastrointestinal obstruction	C0236124	126765001
4664	contraindication	Breastfeeding (mother)	C1623040	413712001
4548	contraindication	Atrophoderma	C0151514	399979006
4621	contraindication	Endometriosis	C0014175	129103003
4664	contraindication	Fever greater than 100.4 Fahrenheit	C1959900	426000000
4566	contraindication	Substance abuse	C0740858	66214007
4609	indication	Menopausal flushing	C0600142	198436008
4514	contraindication	Breastfeeding (mother)	C1623040	413712001
4609	contraindication	Heart disease	C0018799	56265001
4512	contraindication	Hypothyroidism	C0020676	40930008
4631	contraindication	Hyponatremia	C0020625	89627008
24	off-label use	Hyperammonemia	C0220994	9360008
1950	contraindication	Obstructive hyperbilirubinemia	C0022354	59848001
1959	contraindication	Deep venous thrombosis	C0149871	128053003
1963	contraindication	Intermenstrual bleeding - irregular	C0025874	64996003
1963	contraindication	Hypertriglyceridemia	C0020557	302870006
1963	contraindication	Hypercholesterolemia	C0020443	13644009
2031	contraindication	Obesity	C0028754	414916001
2006	contraindication	Kidney disease	C0022658	90708001
2015	contraindication	Sleep apnea	C0037315	73430006
1982	indication	Mixed bipolar I disorder	C0236780	16506000
1982	indication	Bipolar affective disorder, current episode manic	C0338873	191618007
1990	contraindication	Osteoporosis	C0029456	64859006
1990	indication	Gastroesophageal reflux disease	C0017168	235595009
1990	contraindication	Disease of liver	C0023895	235856003
1996	contraindication	Drug-induced hepatitis	C1262760	235876009
2001	contraindication	Impaired cognition	C0338656	386806002
2026	contraindication	Suicidal thoughts	C0424000	6471006
1988	off-label use	Ulcerative colitis	C0009324	64766004
2013	contraindication	Hypertensive disorder	C0020538	38341003
2113	contraindication	Tardive dyskinesia	C0686347	102449007
2113	contraindication	At risk for aspiration	C0150012	371736008
2113	contraindication	Congenital long QT syndrome	C1141890	442917000
2100	contraindication	Chronic hepatitis	C0019189	76783007
2100	contraindication	Chronic lung disease	C0746102	413839001
2100	contraindication	Severe chronic ulcerative colitis	C0267387	14311001
2129	indication	Sneezing	C0037383	76067001
2100	contraindication	Paralytic ileus	C0030446	55525008
2095	contraindication	Substance abuse	C0740858	66214007
2120	contraindication	Folic acid deficiency	C0016412	190633005
2108	contraindication	Hyperkalemia	C0020461	14140009
629	indication	Condyloma acuminatum	C0009663	240542006
678	off-label use	Malaria	C0024530	61462000
660	contraindication	Hypokalemia	C0020621	43339004
663	off-label use	Posttraumatic stress disorder	C0038436	47505003
704	contraindication	Blood coagulation disorder	C0005779	64779008
4606	indication	Eruption of skin	C0015230	271807003
720	contraindication	Infectious mononucleosis	C0021345	271558008
725	contraindication	Hyperactive behavior	C0424295	44548000
734	contraindication	Osteoporosis	C0029456	64859006
734	indication	Autoimmune disease	C0004364	85828009
734	indication	Inflammatory dermatosis	C3875321	703938007
2770	contraindication	Severe dehydration	C3472181	450316000
2832	contraindication	Gastrectomy	C0017118	53442002
2835	indication	Hyperlipidemia	C0020473	55822004
2823	contraindication	Bacterial infectious disease	C0004623	87628006
2823	contraindication	Breastfeeding (mother)	C1623040	413712001
2827	contraindication	Disorder of lung	C0024115	19829001
2836	contraindication	Peripheral nerve disease	C0031117	302226006
2809	contraindication	Multiple myeloma	C0026764	109989006
2810	contraindication	Chronic glomerulonephritis	C0152451	20917003
2806	contraindication	Diabetes mellitus	C0011849	73211009
2803	contraindication	Thrombocytopenic disorder	C0040034	302215000
2776	contraindication	Retention of urine	C0080274	267064002
3135	contraindication	Peripheral vascular disease	C0085096	400047006
3282	contraindication	Peripheral vascular disease	C0085096	400047006
3064	contraindication	Anemia due to enzyme deficiency	C0272053	111577008
3128	contraindication	Hepatic failure	C0085605	59927004
3050	indication	Urge incontinence of urine	C0150045	87557004
58	contraindication	Phlebitis	C0031542	61599003
59	contraindication	Neutropenic disorder	C0027947	303011007
78	contraindication	Hypertrophy of bone	C0020492	203514008
88	contraindication	Toxic nephropathy	C0595916	236514003
82	indication	Common cold	C0009443	82272006
141	contraindication	Ataxia	C0004134	20262006
157	indication	Bacterial meningitis due to Gram-negative bacteria	C0854215	425887005
180	contraindication	Retention of urine	C0080274	267064002
192	indication	Infective otitis media	C0729586	312218008
191	contraindication	Angle-closure glaucoma	C0017605	392291006
183	contraindication	Hyperkalemia	C0020461	14140009
183	contraindication	Hereditary angioneurotic edema	C0019243	82966003
