dise_name	orphanet_id	ref_id	ref_name	dise_type
Xeroderma pigmentosum variant	90342	Q82.1	ICD-10	rare_genetic
Autosomal dominant cutis laxa	90348	Q82.8	ICD-10	rare_genetic
Autosomal dominant cutis laxa	90348	123700	OMIM	rare_genetic
Autosomal dominant cutis laxa	90348	614434	OMIM	rare_genetic
Autosomal dominant cutis laxa	90348	616603	OMIM	rare_genetic
Autosomal dominant cutis laxa	90348	C0268350	UMLS	rare_genetic
Autosomal recessive cutis laxa type 1	90349	614437	OMIM	rare_genetic
Autosomal recessive cutis laxa type 1	90349	C0432336	UMLS	rare_genetic
Autosomal recessive cutis laxa type 1	90349	Q82.8	ICD-10	rare_genetic
Autosomal recessive cutis laxa type 1	90349	219100	OMIM	rare_genetic
Autosomal recessive cutis laxa type 2	90350	C0432337	UMLS	rare_genetic
Autosomal recessive cutis laxa type 2	90350	Q82.8	ICD-10	rare_genetic
Brittle cornea syndrome	90354	229200	OMIM	rare_genetic
Brittle cornea syndrome	90354	614170	OMIM	rare_genetic
Brittle cornea syndrome	90354	Q79.6	ICD-10	rare_genetic
Primary intestinal lymphangiectasia	90362	I89.0	ICD-10	rare_genetic
Primary intestinal lymphangiectasia	90362	152800	OMIM	rare_genetic
Primary intestinal lymphangiectasia	90362	C536567	MeSH	rare_genetic
Primary intestinal lymphangiectasia	90362	C0267372	UMLS	rare_genetic
Primary intestinal lymphangiectasia	90362	C2931241	UMLS	rare_genetic
Secondary intestinal lymphangiectasia	90363	I89.0	ICD-10	not_genetic
CREST syndrome	90290	10011380	MedDRA	not_genetic
CREST syndrome	90290	M34.1	ICD-10	not_genetic
CREST syndrome	90290	D017675	MeSH	not_genetic
CREST syndrome	90290	C0206138	UMLS	not_genetic
CREST syndrome	90290	181750	OMIM	not_genetic
Localized scleroderma	90289	C0036420	UMLS	not_genetic
Localized scleroderma	90289	10039712	MedDRA	not_genetic
Localized scleroderma	90289	L94.0	ICD-10	not_genetic
Localized scleroderma	90289	D012594	MeSH	not_genetic
Acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome	90301	200170	OMIM	rare_genetic
Systemic sclerosis	90291	M34.0	ICD-10	not_genetic
Systemic sclerosis	90291	M34.1	ICD-10	not_genetic
Systemic sclerosis	90291	181750	OMIM	not_genetic
Systemic sclerosis	90291	M34.2	ICD-10	not_genetic
Systemic sclerosis	90291	M34.8	ICD-10	not_genetic
Systemic sclerosis	90291	M34.9	ICD-10	not_genetic
Systemic sclerosis	90291	10042953	MedDRA	not_genetic
Klippel-Trénaunay syndrome	90308	10051452	MedDRA	rare_genetic
Klippel-Trénaunay syndrome	90308	149000	OMIM	rare_genetic
Klippel-Trénaunay syndrome	90308	Q87.2	ICD-10	rare_genetic
Parkes Weber syndrome	90307	608355	OMIM	rare_genetic
Parkes Weber syndrome	90307	Q87.2	ICD-10	rare_genetic
Ehlers-Danlos syndrome type 2	90318	C536195	MeSH	rare_genetic
Ehlers-Danlos syndrome type 2	90318	C0268336	UMLS	rare_genetic
Ehlers-Danlos syndrome type 2	90318	Q79.6	ICD-10	rare_genetic
Ehlers-Danlos syndrome type 1	90309	C536194	MeSH	rare_genetic
Ehlers-Danlos syndrome type 1	90309	C0268335	UMLS	rare_genetic
Ehlers-Danlos syndrome type 1	90309	Q79.6	ICD-10	rare_genetic
Cockayne syndrome type 2	90322	Q87.8	ICD-10	rare_genetic
Cockayne syndrome type 2	90322	133540	OMIM	rare_genetic
Cockayne syndrome type 2	90322	216400	OMIM	rare_genetic
Cockayne syndrome type 2	90322	C0751038	UMLS	rare_genetic
Cockayne syndrome type 1	90321	133540	OMIM	rare_genetic
Cockayne syndrome type 1	90321	216400	OMIM	rare_genetic
Cockayne syndrome type 1	90321	C0751039	UMLS	rare_genetic
Cockayne syndrome type 1	90321	Q87.8	ICD-10	rare_genetic
Cockayne syndrome type 3	90324	Q87.8	ICD-10	rare_genetic
Cockayne syndrome type 3	90324	133540	OMIM	rare_genetic
Cockayne syndrome type 3	90324	216400	OMIM	rare_genetic
Cockayne syndrome type 3	90324	216411	OMIM	rare_genetic
Cockayne syndrome type 3	90324	C0751037	UMLS	rare_genetic
Centrifugal lipodystrophy	90156	E88.1	ICD-10	not_genetic
Drug-induced localized lipodystrophy	90157	E88.1	ICD-10	not_genetic
Mandibuloacral dysplasia with type A lipodystrophy	90153	248370	OMIM	rare_genetic
Mandibuloacral dysplasia with type A lipodystrophy	90153	C535705	MeSH	rare_genetic
Mandibuloacral dysplasia with type A lipodystrophy	90153	Q87.5	ICD-10	rare_genetic
Mandibuloacral dysplasia with type B lipodystrophy	90154	608612	OMIM	rare_genetic
Mandibuloacral dysplasia with type B lipodystrophy	90154	C535706	MeSH	rare_genetic
Mandibuloacral dysplasia with type B lipodystrophy	90154	C1837756	UMLS	rare_genetic
Mandibuloacral dysplasia with type B lipodystrophy	90154	Q87.5	ICD-10	rare_genetic
Pressure-induced localized lipoatrophy	90160	E88.1	ICD-10	not_genetic
Idiopathic localized lipodystrophy	90158	E88.1	ICD-10	not_genetic
Panniculitis and localized lipodystrophy	90159	E88.1	ICD-10	not_genetic
Chilblain lupus	90280	C0024145	UMLS	rare_genetic
Chilblain lupus	90280	10025141	MedDRA	rare_genetic
Chilblain lupus	90280	L93.2	ICD-10	rare_genetic
Chilblain lupus	90280	C535924	MeSH	rare_genetic
Chilblain lupus	90280	610448	OMIM	rare_genetic
Chilblain lupus	90280	614415	OMIM	rare_genetic
Discoid lupus erythematosus	90281	D008179	MeSH	not_genetic
Discoid lupus erythematosus	90281	C0024138	UMLS	not_genetic
Discoid lupus erythematosus	90281	10013072	MedDRA	not_genetic
Discoid lupus erythematosus	90281	L93.0	ICD-10	not_genetic
Meige disease	90186	153200	OMIM	rare_genetic
Meige disease	90186	D008538	MeSH	rare_genetic
Meige disease	90186	C0025183	UMLS	rare_genetic
Meige disease	90186	C1704424	UMLS	rare_genetic
Meige disease	90186	C1704425	UMLS	rare_genetic
Meige disease	90186	10027138	MedDRA	rare_genetic
Meige disease	90186	Q82.0	ICD-10	rare_genetic
Lupus erythematosus panniculitis	90285	C0030327	UMLS	not_genetic
Lupus erythematosus panniculitis	90285	D015435	MeSH	not_genetic
Lupus erythematosus panniculitis	90285	L93.2	ICD-10	not_genetic
Hypertrophic or verrucous lupus erythematosus	90282	L93.2	ICD-10	not_genetic
Lupus erythematosus tumidus	90283	C0406636	UMLS	not_genetic
Lupus erythematosus tumidus	90283	L93.2	ICD-10	not_genetic
Scarring in glaucoma filtration surgical procedures	90080	H59.8	ICD-10	not_genetic
Anthracycline extravasations	90079	Y43.2	ICD-10	not_genetic
Invasive infections due to vancomycin-resistant enterococci	90078	A04.8	ICD-10	not_genetic
Invasive infections due to vancomycin-resistant enterococci	90078	U81.0	ICD-10	not_genetic
Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome	90103	214370	OMIM	rare_genetic
Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome	90103	G60.0	ICD-10	rare_genetic
AIDS wasting syndrome	90081	B22.2	ICD-10	not_genetic
Severe early-onset axonal neuropathy due to MFN2 deficiency	90118	G60.0	ICD-10	rare_genetic
Hereditary motor and sensory neuropathy, Okinawa type	90117	604484	OMIM	rare_genetic
Hereditary motor and sensory neuropathy, Okinawa type	90117	C535717	MeSH	rare_genetic
Hereditary motor and sensory neuropathy, Okinawa type	90117	C1858338	UMLS	rare_genetic
Hereditary motor and sensory neuropathy, Okinawa type	90117	G60.0	ICD-10	rare_genetic
Autosomal dominant intermediate Charcot-Marie-Tooth disease	90114	G60.0	ICD-10	rare_genetic
Hereditary motor and sensory neuropathy type 6	90120	601152	OMIM	rare_genetic
Hereditary motor and sensory neuropathy type 6	90120	616505	OMIM	rare_genetic
Hereditary motor and sensory neuropathy type 6	90120	G60.0	ICD-10	rare_genetic
Hereditary motor and sensory neuropathy with acrodystrophy	90119	G60.0	ICD-10	rare_genetic
Hepatocellular carcinoma	88673	10049010	MedDRA	not_genetic
Hepatocellular carcinoma	88673	C22.0	ICD-10	not_genetic
Hepatocellular carcinoma	88673	D006528	MeSH	not_genetic
Hepatocellular carcinoma	88673	114550	OMIM	not_genetic
Autosomal recessive ataxia, Beauce type	88644	G11.2	ICD-10	rare_genetic
Autosomal recessive ataxia, Beauce type	88644	610743	OMIM	rare_genetic
Autosomal dominant progressive nephropathy with hypertension	88659	I15.1	ICD-10	rare_genetic
Autosomal dominant progressive nephropathy with hypertension	88659	161900	OMIM	rare_genetic
Pseudohyperaldosteronism type 2	88660	I15.1	ICD-10	rare_genetic
Pseudohyperaldosteronism type 2	88660	605115	OMIM	rare_genetic
Amelogenesis imperfecta	88661	D000567	MeSH	rare_genetic
Amelogenesis imperfecta	88661	K00.5	ICD-10	rare_genetic
Amelogenesis imperfecta	88661	130900	OMIM	rare_genetic
Amelogenesis imperfecta	88661	204650	OMIM	rare_genetic
Amelogenesis imperfecta	88661	204700	OMIM	rare_genetic
Amelogenesis imperfecta	88661	301200	OMIM	rare_genetic
Amelogenesis imperfecta	88661	301201	OMIM	rare_genetic
Amelogenesis imperfecta	88661	612529	OMIM	rare_genetic
Amelogenesis imperfecta	88661	613211	OMIM	rare_genetic
Amelogenesis imperfecta	88661	614832	OMIM	rare_genetic
Amelogenesis imperfecta	88661	615887	OMIM	rare_genetic
Amelogenesis imperfecta	88661	616221	OMIM	rare_genetic
Amelogenesis imperfecta	88661	616270	OMIM	rare_genetic
Amelogenesis imperfecta	88661	C0002452	UMLS	rare_genetic
Amelogenesis imperfecta	88661	104500	OMIM	rare_genetic
Amelogenesis imperfecta	88661	104510	OMIM	rare_genetic
Amelogenesis imperfecta	88661	104530	OMIM	rare_genetic
Amelogenesis imperfecta	88661	617217	OMIM	rare_genetic
Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	88637	G11.1	ICD-10	rare_genetic
Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	88637	607694	OMIM	rare_genetic
Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	88637	614381	OMIM	rare_genetic
Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome	88637	616494	OMIM	rare_genetic
Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency	88639	E71.1	ICD-10	rare_genetic
Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency	88639	250620	OMIM	rare_genetic
Channelopathy-associated congenital insensitivity to pain	88642	243000	OMIM	rare_genetic
Channelopathy-associated congenital insensitivity to pain	88642	D000699	MeSH	rare_genetic
Channelopathy-associated congenital insensitivity to pain	88642	D009477	MeSH	rare_genetic
Channelopathy-associated congenital insensitivity to pain	88642	C0002768	UMLS	rare_genetic
Channelopathy-associated congenital insensitivity to pain	88642	C0020075	UMLS	rare_genetic
Channelopathy-associated congenital insensitivity to pain	88642	G60.8	ICD-10	rare_genetic
Familial ocular anterior segment mesenchymal dysgenesis	88632	Q13.8	ICD-10	rare_genetic
Familial ocular anterior segment mesenchymal dysgenesis	88632	107250	OMIM	rare_genetic
Superior limbic keratoconjunctivitis	88633	C0339229	UMLS	not_genetic
Superior limbic keratoconjunctivitis	88633	H16.2	ICD-10	not_genetic
Myopathy due to calsequestrin and SERCA1 protein overload	88635	616231	OMIM	rare_genetic
Myopathy due to calsequestrin and SERCA1 protein overload	88635	G71.8	ICD-10	rare_genetic
Ichthyosis prematurity syndrome	88621	C536271	MeSH	rare_genetic
Ichthyosis prematurity syndrome	88621	608649	OMIM	rare_genetic
Ichthyosis prematurity syndrome	88621	C1837610	UMLS	rare_genetic
Posterior column ataxia-retinitis pigmentosa syndrome	88628	609033	OMIM	rare_genetic
Posterior column ataxia-retinitis pigmentosa syndrome	88628	C536343	MeSH	rare_genetic
Posterior column ataxia-retinitis pigmentosa syndrome	88628	C1836916	UMLS	rare_genetic
Posterior column ataxia-retinitis pigmentosa syndrome	88628	G11.1	ICD-10	rare_genetic
Tritanopia	88629	H53.5	ICD-10	rare_genetic
Tritanopia	88629	190900	OMIM	rare_genetic
Terminal osseous dysplasia-pigmentary defects syndrome	88630	Q87.2	ICD-10	rare_genetic
Terminal osseous dysplasia-pigmentary defects syndrome	88630	300244	OMIM	rare_genetic
Isolated congenital anosmia	88620	Q07.8	ICD-10	rare_genetic
Isolated congenital anosmia	88620	107200	OMIM	rare_genetic
Familial acute necrotizing encephalopathy	88619	608033	OMIM	rare_genetic
Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency	88618	E72.1	ICD-10	rare_genetic
Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency	88618	613752	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	616887	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	617125	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	617188	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	617028	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614202	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614208	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614249	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614329	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614333	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614340	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614341	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614342	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614343	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614344	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614345	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614346	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614347	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614499	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	615802	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	615817	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	615942	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	615979	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	616116	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	616193	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	616460	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	616739	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	249500	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	607417	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	608443	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611090	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611091	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611092	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611093	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611095	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611096	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611097	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	611107	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	613192	OMIM	rare_genetic
Autosomal recessive non-syndromic intellectual disability	88616	614020	OMIM	rare_genetic
Non-syndromic genetic deafness	87884	H90.5	ICD-10	rare_genetic
Sialidosis type 2	87876	E77.1	ICD-10	rare_genetic
Sialidosis type 2	87876	256150	OMIM	rare_genetic
Sialidosis type 2	87876	256550	OMIM	rare_genetic
Mal de Meleda	87503	Q82.8	ICD-10	rare_genetic
Mal de Meleda	87503	248300	OMIM	rare_genetic
Hereditary palmoplantar keratoderma, Gamborg-Nielsen type	86923	Q82.8	ICD-10	rare_genetic
Hereditary palmoplantar keratoderma, Gamborg-Nielsen type	86923	244850	OMIM	rare_genetic
Dermatopathia pigmentosa reticularis	86920	Q82.4	ICD-10	rare_genetic
Dermatopathia pigmentosa reticularis	86920	125595	OMIM	rare_genetic
Dermatopathia pigmentosa reticularis	86920	C535374	MeSH	rare_genetic
Dermatopathia pigmentosa reticularis	86920	C0406778	UMLS	rare_genetic
Keratosis palmaris et plantaris-clinodactyly syndrome	86919	148520	OMIM	rare_genetic
Keratosis palmaris et plantaris-clinodactyly syndrome	86919	Q82.8	ICD-10	rare_genetic
Diffuse palmoplantar keratoderma-acrocyanosis syndrome	86918	Q82.8	ICD-10	rare_genetic
Lymphedema-atrial septal defects-facial changes syndrome	86915	601927	OMIM	rare_genetic
Lymphedema-atrial septal defects-facial changes syndrome	86915	Q87.8	ICD-10	rare_genetic
Myoclonic epilepsy in non-progressive encephalopathies	86913	G40.4	ICD-10	rare_genetic
Lymphedema-cerebral arteriovenous anomaly syndrome	86914	152900	OMIM	rare_genetic
Myoclonic epilepsy of infancy	86909	G40.3	ICD-10	rare_genetic
Myoclonic epilepsy of infancy	86909	C0751120	UMLS	rare_genetic
Myoclonic epilepsy of infancy	86909	C0917800	UMLS	rare_genetic
Epilepsy with myoclonic absences	86911	G40.4	ICD-10	not_genetic
Hypothalamic hamartomas with gelastic seizures	86906	G40.5	ICD-10	rare_genetic
Idiopathic hemiconvulsion-hemiplegia syndrome	86908	G40.4	ICD-10	not_genetic
Idiopathic hemiconvulsion-hemiplegia syndrome	86908	C0549118	UMLS	not_genetic
Dendritic cell sarcoma not otherwise specified	86903	C1301364	UMLS	not_genetic
Dendritic cell sarcoma not otherwise specified	86903	C96.4	ICD-10	not_genetic
Interdigitating dendritic cell sarcoma	86900	C1260326	UMLS	not_genetic
Interdigitating dendritic cell sarcoma	86900	C0024302	UMLS	not_genetic
Interdigitating dendritic cell sarcoma	86900	267730	OMIM	not_genetic
Interdigitating dendritic cell sarcoma	86900	D054739	MeSH	not_genetic
Interdigitating dendritic cell sarcoma	86900	10038804	MedDRA	not_genetic
Interdigitating dendritic cell sarcoma	86900	C96.4	ICD-10	not_genetic
Follicular dendritic cell sarcoma	86902	D054740	MeSH	not_genetic
Follicular dendritic cell sarcoma	86902	C1260325	UMLS	not_genetic
Follicular dendritic cell sarcoma	86902	C96.4	ICD-10	not_genetic
Histiocytic sarcoma	86896	D054747	MeSH	not_genetic
Histiocytic sarcoma	86896	C0334663	UMLS	not_genetic
Histiocytic sarcoma	86896	C96.8	ICD-10	not_genetic
Langerhans cell sarcoma	86897	D054752	MeSH	not_genetic
Langerhans cell sarcoma	86897	C1260327	UMLS	not_genetic
Langerhans cell sarcoma	86897	C96.4	ICD-10	not_genetic
KRT14-related epidermolysis bullosa simplex	89838	Q81.0	ICD-10	rare_genetic
KRT14-related epidermolysis bullosa simplex	89838	601001	OMIM	rare_genetic
Autosomal dominant medullary cystic kidney disease without hyperuricemia	88949	Q61.5	ICD-10	rare_genetic
Autosomal dominant medullary cystic kidney disease with hyperuricemia	88950	Q61.5	ICD-10	rare_genetic
Pseudohypoaldosteronism type 2C	88940	614492	OMIM	rare_genetic
Pseudohypoaldosteronism type 2C	88940	I15.1	ICD-10	rare_genetic
Pseudohypoaldosteronism type 2B	88939	614491	OMIM	rare_genetic
Pseudohypoaldosteronism type 2B	88939	I15.1	ICD-10	rare_genetic
Pseudohypoaldosteronism type 2A	88938	145260	OMIM	rare_genetic
Pseudohypoaldosteronism type 2A	88938	I15.1	ICD-10	rare_genetic
Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis	88924	600273	OMIM	rare_genetic
Autosomal dominant Alport syndrome	88918	C1567743	UMLS	rare_genetic
Autosomal dominant Alport syndrome	88918	C536586	MeSH	rare_genetic
Autosomal dominant Alport syndrome	88918	C2931253	UMLS	rare_genetic
Autosomal dominant Alport syndrome	88918	104200	OMIM	rare_genetic
Autosomal dominant Alport syndrome	88918	Q87.8	ICD-10	rare_genetic
